1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20260115" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
model_number star_age star_mass log_L log_R log_Teff log_center_T log_center_Rho log_center_P center_h1 center_he3 center_he4 center_c12 center_n14 center_o16 center_ne20 center_mg24 center_si28 center_s32 center_ar36 center_ca40 center_ti44 center_cr48 center_fe52 center_fe54 center_fe56 center_ni56 center_degeneracy center_ye center_entropy compactness_parameter dynamic_timescale kh_timescale nuc_timescale pp cno tri_alfa log_LH log_LHe log_LZ log_Lneu he_core_mass c_core_mass o_core_mass si_core_mass fe_core_mass he_core_radius c_core_radius o_core_radius si_core_radius fe_core_radius max_abs_v_velocity surf_avg_omega_div_omega_crit log_total_angular_momentum surf_avg_omega surf_avg_v_rot star_mdot
745 8.1675157513504876E+006 1.2659650871661839E+001 5.0410658505638510E+000 2.9825050243088307E+000 3.5306433687128607E+000 8.8058275857381467E+000 5.6852076588544245E+000 2.2250855129641707E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.1102676182761910E-013 2.9828249466658480E-001 0.0000000000000000E+000 6.6297253467861994E-001 3.5248367301473800E-002 1.0851628808014745E-003 6.3638768524426647E-004 3.9626585138216131E-004 7.7491134891493016E-005 5.9966976341361824E-005 5.1480056790617912E-017 5.0635297889058199E-031 9.0079111649885492E-047 7.1383107612694638E-005 1.1699457168370003E-003 2.4875824471775150E-070 8.9925914628332726E-001 4.9995689431499857E-001 2.5290044726567209E+000 3.0006611104630754E-002 8.3768404467966586E+007 3.5632978173437131E+001 1.1517437873511331E+006 -2.9976843949489504E+000 -1.0863589289751321E+000 4.5908759572010496E+000 -1.0810646234099373E+000 4.5908759572010496E+000 4.8619423184009749E+000 4.8526001053951360E+000 6.2514363218061382E+000 1.9770597759169957E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.7845391634204830E-001 5.7444558162935734E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.1513107267555819E-004
746 8.1675989451795267E+006 1.2633163458408223E+001 5.0412913526163603E+000 2.9827127749310360E+000 3.5305958689148853E+000 8.8097578971404360E+000 5.6947326905103095E+000 2.2264684299911821E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.4017113349855859E-013 2.9657312597658753E-001 0.0000000000000000E+000 6.6186624656906812E-001 3.8022190003299955E-002 1.1269432107116747E-003 6.3644139902536317E-004 3.9626590370439466E-004 7.7491136566587703E-005 5.9966976346331651E-005 1.0867095691598863E-016 2.1035220785257159E-030 7.1924497293152240E-046 7.1383107612694625E-005 1.1699457168370001E-003 3.0061053848066244E-069 9.0841191570438107E-001 4.9995689431499851E-001 2.5257007558701958E+000 3.0024590063016842E-002 8.3916367491534263E+007 3.5448645252084418E+001 1.1487374052660293E+006 -3.0044084390415509E+000 -1.1034423627541474E+000 4.5919835161810525E+000 -1.0980210463214028E+000 4.5919835161810525E+000 4.8724981325137904E+000 4.8728094014214083E+000 6.2514363218061426E+000 1.9797088189225298E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.7994848755725710E-001 5.7394665567205537E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.1838194682908222E-004
747 8.1676987777743740E+006 1.2601094658841722E+001 5.0412993455269994E+000 2.9831816407481875E+000 3.5303634342339691E+000 8.8164963788347901E+000 5.7049300034986379E+000 2.2281484823237331E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.9885745603763531E-013 2.9325612631362308E-001 0.0000000000000000E+000 6.5972423227250865E-001 4.3391664977215694E-002 1.2163602640950428E-003 6.3656321752712612E-004 3.9626601370283362E-004 7.7491140221307852E-005 5.9966976357454475E-005 2.4268446436850029E-016 1.0806307139349514E-029 8.8349511607731291E-045 7.1383107612694625E-005 1.1699457168370001E-003 7.4517348443540554E-068 9.0370674281741914E-001 4.9995689431499840E-001 2.5277012936598728E+000 3.0045010854507722E-002 8.4159257577346042E+007 3.5230199351847880E+001 1.1458002916317687E+006 -3.0126497357357600E+000 -1.1246211143366667E+000 4.5928907874856808E+000 -1.1190369190144966E+000 4.5928907874856808E+000 4.8888520588322386E+000 4.8977025972468295E+000 6.2514363218061497E+000 1.9822989943057230E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.8182330584116322E-001 5.7284043487034024E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.2122574411394100E-004
748 8.1677586773312818E+006 1.2581678903010189E+001 5.0409247314957772E+000 2.9841737114229030E+000 3.5297737453888063E+000 8.8216562410315902E+000 5.7101793892382640E+000 2.2291470423366349E+001 0.0000000000000000E+000 0.0000000000000000E+000 3.5259602602662728E-013 2.9041158528940753E-001 0.0000000000000000E+000 6.5789077949597652E-001 4.7986910902323439E-002 1.2989895308835411E-003 6.3668172250749377E-004 3.9626611407916229E-004 7.7491143651687083E-005 5.9966976368101299E-005 3.7550154479811995E-016 2.4564195518018729E-029 2.8106960301278211E-044 7.1383107612694638E-005 1.1699457168370003E-003 4.0369892070315293E-067 8.9159946011102054E-001 4.9995689431499868E-001 2.5323774115700850E+000 3.0056805765550768E-002 8.4513257183713987E+007 3.5071818970885282E+001 1.1450220916132685E+006 -3.0176541107062427E+000 -1.1375223631618676E+000 4.5933611157905316E+000 -1.1318363682792094E+000 4.5933611157905316E+000 4.9012530567660590E+000 4.9130620797187676E+000 6.2514363218061613E+000 1.9846536991995256E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.8296786220154746E-001 5.7285392478698613E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.2413855517028699E-004
749 8.1678185768881897E+006 1.2562187805327248E+001 5.0413174072637732E+000 2.9843126179229924E+000 3.5298024610807599E+000 8.8274312391015020E+000 5.7145480706290943E+000 2.2300974326831263E+001 0.0000000000000000E+000 0.0000000000000000E+000 4.2454692581034502E-013 2.8737528702807480E-001 0.0000000000000000E+000 6.5593788276422738E-001 5.2882147547873556E-002 1.3938771793591245E-003 6.3654336375244163E-004 3.9608963478595830E-004 7.7456613309298745E-005 5.9940251630604224E-005 5.4529064701256375E-016 5.1652082239480785E-029 8.5879088417567118E-044 7.1351295174044863E-005 1.1694243214034705E-003 1.9609410548227056E-066 8.7308312083555895E-001 4.9995691352539118E-001 2.5397320861015369E+000 3.0067019386381504E-002 8.4619383605594367E+007 3.4920469772352810E+001 1.1422150404788165E+006 -3.0226117389957214E+000 -1.1503614886625646E+000 4.5935325737355051E+000 -1.1445720543850106E+000 4.5935325737355051E+000 4.9166712159711317E+000 4.9287656074219743E+000 6.2514363218061497E+000 1.9846536991995209E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.8411421162908612E-001 5.7085198215415807E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.2539635832101672E-004
750 8.1678904563564798E+006 1.2538599506062347E+001 5.0413100415825030E+000 2.9845156466633052E+000 3.5296991052902862E+000 8.8353419124697155E+000 5.7180129276350398E+000 2.2311284765820240E+001 0.0000000000000000E+000 0.0000000000000000E+000 5.5759220567449587E-013 2.8571692413051841E-001 0.0000000000000000E+000 6.5487339029087588E-001 5.5554629907068533E-002 1.4484871603494258E-003 6.3549920458639696E-004 3.9537693709844205E-004 7.7317228143664488E-005 5.9832385047462819E-005 6.8646233732215031E-016 8.7135002382162431E-029 2.0637366410435186E-043 7.1222893624732308E-005 1.1673198621318377E-003 6.4401860131514013E-066 8.3952437324317830E-001 4.9995699106245084E-001 2.5549227959787610E+000 3.0077491639244006E-002 8.4758356325148165E+007 3.4773780821339010E+001 1.1400896137879021E+006 -3.0286398064265194E+000 -1.1660611335578221E+000 4.5931025177134197E+000 -1.1601422088582760E+000 4.5931025177134197E+000 4.9429705990709234E+000 4.9480997499997317E+000 6.2514363218061435E+000 1.9867140659816060E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.8552477135662402E-001 5.7025404620362423E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.2816463207300828E-004
751 8.1679767117184279E+006 1.2510116617621373E+001 5.0416361297192411E+000 2.9837533466428616E+000 3.5301617773346927E+000 8.8464617727858723E+000 5.7175944830190062E+000 2.2319916141849767E+001 0.0000000000000000E+000 2.7632408405395454E-026 8.0176339136813539E-013 2.8029490537582802E-001 0.0000000000000000E+000 6.5141186655731453E-001 6.4231129442490542E-002 1.6593831883831983E-003 6.3478018024826460E-004 3.9467749159746972E-004 7.7180406994014313E-005 5.9726497404777601E-005 1.1623864287350331E-015 2.8918732514838034E-028 1.4842055728469601E-042 7.1096847726458948E-005 1.1652540112079767E-003 9.1932888267745971E-065 7.7551418299666253E-001 4.9995706717702182E-001 2.5815948923997114E+000 3.0086382253422875E-002 8.4631670329474136E+007 3.4650761150628533E+001 1.1366460012822938E+006 -3.0360233940375432E+000 -1.1854499508300436E+000 4.5912050893579375E+000 -1.1793662831407787E+000 4.5912050893579375E+000 5.0000500881688899E+000 4.9728109297706995E+000 6.2514363218061506E+000 1.9896574470988515E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.8728537880208826E-001 5.7009462948676939E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.3021585902399844E-004
752 8.1680802181527652E+006 1.2475660107662838E+001 5.0413904508318774E+000 2.9836850270423576E+000 3.5301345174131038E+000 8.8609750459397745E+000 5.7048529440438518E+000 2.2317982333862144E+001 0.0000000000000000E+000 0.0000000000000000E+000 1.2536974780969989E-012 2.6937998935471241E-001 0.0000000000000000E+000 6.4451624740798574E-001 8.1506788465315519E-002 2.1984804655285689E-003 6.3462477014349474E-004 3.9377032121401100E-004 7.7002912162350094E-005 5.9589123013697510E-005 2.4866753643780077E-015 1.5787066096905272E-027 2.2782667530255509E-041 7.0933320770028208E-005 1.1625738580364224E-003 0.0000000000000000E+000 6.5435199143959766E-001 4.9995716592512518E-001 2.6313583844419117E+000 3.0083584239144093E-002 8.4728466268588692E+007 3.4485071389610226E+001 1.1341567537897814E+006 -3.0453615926061985E+000 -1.2102400344645150E+000 4.5838187961918120E+000 -1.2039376088358298E+000 4.5838187961918120E+000 5.1361063090053527E+000 5.0074184127497094E+000 6.2514363218061479E+000 1.9917178138809319E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.8955616421174069E-001 5.6927856103519046E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.3289244460186107E-004
753 8.1681642313509863E+006 1.2447516006760443E+001 5.0407870480820929E+000 2.9850074638019328E+000 3.5293224483458698E+000 8.8703611699952436E+000 5.6850550944175167E+000 2.2304726489364956E+001 0.0000000000000000E+000 0.0000000000000000E+000 1.7481462572804995E-012 2.6840632826920391E-001 0.0000000000000000E+000 6.4392531817560805E-001 8.2992148166353197E-002 2.2845072155680216E-003 6.3317003712254490E-004 3.9257803745526928E-004 7.6769730095618764E-005 5.9408666941392607E-005 3.1057266964719331E-015 2.6437801581051696E-027 5.1175115247683511E-041 7.0718510577803286E-005 1.1590531894534570E-003 1.1905927455771282E-062 5.4149233242638117E-001 4.9995729564125135E-001 2.6848008677402198E+000 3.0065639550106056E-002 8.5212522267381206E+007 3.4272865289089054E+001 1.1331715055975856E+006 -3.0534702666572868E+000 -1.2319212970983779E+000 4.5718431015876932E+000 -1.2254202878724809E+000 4.5718431015876932E+000 5.2793743581044419E+000 5.0397032809527831E+000 6.2514363218061657E+000 1.9940725187747383E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.9155044567217869E-001 5.7004889469684961E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.3499618510496050E-004
754 8.1682146392699191E+006 1.2430546505347937E+001 5.0416808377809783E+000 2.9839877329909541E+000 3.5300557611760808E+000 8.8745419322455117E+000 5.6696549186320206E+000 2.2292054625857876E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.0934949000956975E-012 2.7254289274274929E-001 1.0628483923096680E-023 6.4656426575079151E-001 7.6387729473069960E-002 2.1192324690793829E-003 6.3146606629553592E-004 3.9165939073258202E-004 7.6590104332212097E-005 5.9269665211276204E-005 3.0195206478311615E-015 2.7402026659813416E-027 5.7194406920172424E-041 7.0553046594518066E-005 1.1563412890471915E-003 1.4612675769156003E-062 4.7179174890134024E-001 4.9995739555891983E-001 2.7215551062427084E+000 3.0047477105821063E-002 8.4970868965612188E+007 3.4189394827455018E+001 1.1293001476194211E+006 -3.0584616699288074E+000 -1.2454213398518508E+000 4.5618158662283541E+000 -1.2387926845158019E+000 4.5618158662283541E+000 5.3645403387945487E+000 5.0594068779125161E+000 6.2514363218061586E+000 1.9964272236685330E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.9280725016521147E-001 5.7175654048613210E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.3664356259694090E-004
755 8.1682650471888520E+006 1.2413415098359602E+001 5.0407698422343730E+000 2.9847255564505413E+000 3.5294591005596359E+000 8.8776430834967304E+000 5.6523290255156251E+000 2.2276341226344119E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.3091836468895066E-012 2.7074662392079979E-001 0.0000000000000000E+000 6.4542607640386007E-001 7.9240527036585920E-002 2.2033401322634348E-003 6.3106467308541008E-004 3.9120283782241718E-004 7.6500799519658354E-005 5.9200550363908231E-005 3.5286168399067522E-015 3.5602190810652426E-027 8.1471355225683307E-041 7.0470774067533793E-005 1.1549928693190838E-003 2.4182152164297072E-062 4.0277798444466995E-001 4.9995744524033259E-001 2.7543776081926712E+000 3.0025465037130980E-002 8.5246443084985390E+007 3.4108820122655786E+001 1.1301118686432231E+006 -3.0635878594284867E+000 -1.2592963003056581E+000 4.5502341938820532E+000 -1.2525338028310158E+000 4.5502341938820532E+000 5.4199779676430300E+000 5.0777985235183971E+000 6.2514363218061613E+000 1.9964272236685356E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.9409796512627628E-001 5.7166271408413460E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.3985547015552602E-004
756 8.1683255366915697E+006 1.2392894116024708E+001 5.0412692052024486E+000 2.9840749399305815E+000 3.5299092495616349E+000 8.8800549695710664E+000 5.6315590340432387E+000 2.2256396489599155E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.4104658991884990E-012 2.6490815772073595E-001 0.0000000000000000E+000 6.4173098336769763E-001 8.8495058631113441E-002 2.4829178594186550E-003 6.3154657919411636E-004 3.9097274104484296E-004 7.6455746473491038E-005 5.9165673250823574E-005 4.5520868648113273E-015 5.4427026394727612E-027 1.4354228575140586E-040 7.0429257198637347E-005 1.1543124214573094E-003 4.8859150909291715E-062 3.2786150509551465E-001 4.9995747031087279E-001 2.7879067357081793E+000 3.0000808323860335E-002 8.5125487455127016E+007 3.4007982784821301E+001 1.1269471093755723E+006 -3.0696517213942207E+000 -1.2757661062085943E+000 4.5367575292277067E+000 -1.2688409192660763E+000 4.5367575292277067E+000 5.4502182559056029E+000 5.0965849058544732E+000 6.2514363218061693E+000 1.9985464580729637E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.9563911573047941E-001 5.7359974021764688E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.3924865327889002E-004
757 8.1683981240948336E+006 1.2368073995263600E+001 5.0410979531033675E+000 2.9835848616456802E+000 3.5301114756793148E+000 8.8815528656411598E+000 5.6082515276503342E+000 2.2233185797870114E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.4705151226637389E-012 2.6127881279367815E-001 0.0000000000000000E+000 6.3946240191073567E-001 9.4177867970889895E-002 2.6994510930323738E-003 6.3172977651628187E-004 3.9061590001577141E-004 7.6385923999670107E-005 5.9111631265599801E-005 5.3691746975361842E-015 7.5403046050659221E-027 2.3029859766270169E-040 7.0364926987745834E-005 1.1532580704040586E-003 7.9391015395287136E-062 2.5106393958629281E-001 4.9995750915756826E-001 2.8244941682517140E+000 2.9977432773931514E-002 8.5066747212005392E+007 3.3923517220763578E+001 1.1251336712244858E+006 -3.0766807869323065E+000 -1.2947788740159309E+000 4.5227128388091202E+000 -1.2876615152335733E+000 4.5227128388091202E+000 5.4629627394140394E+000 5.1135192968003906E+000 6.2514363218061817E+000 2.0001947514986202E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.9741808639165090E-001 5.7514199618203532E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.4193427021064510E-004
758 8.1684852289787484E+006 1.2338181615955463E+001 5.0401848434384258E+000 2.9854940844245856E+000 3.5289285868736271E+000 8.8823377703769530E+000 5.5847611265463240E+000 2.2209262605831469E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.4398377435582148E-012 2.5625391805953174E-001 0.0000000000000000E+000 6.3632516172017251E-001 1.0203539555205686E-001 3.0045990817197266E-003 6.3234965905352544E-004 3.9035708480745867E-004 7.6335259881551778E-005 5.9072412878009430E-005 6.3514190571993840E-015 1.0361585556544209E-026 3.6334500101750503E-040 7.0318242384289058E-005 1.1524929250680944E-003 1.2056468159573772E-061 1.7826957829776610E-001 4.9995753734871662E-001 2.8587814202489903E+000 2.9963738651631176E-002 8.5733216716429889E+007 3.3682392200828524E+001 1.1247767103498995E+006 -3.0848521219299112E+000 -1.3165880645443400E+000 4.5109802014995291E+000 -1.3092455666176293E+000 4.5109802014995291E+000 5.4548604248204162E+000 5.1282885772894522E+000 6.2514363218061746E+000 2.0016075744349004E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 7.9943662575612950E-001 5.7622657079004935E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.4317684571207827E-004
759 8.1685374919090979E+006 1.2320172172504185E+001 5.0409616674156075E+000 2.9847127001885037E+000 3.5295134849859635E+000 8.8824523040567271E+000 5.5720428494294847E+000 2.2196166242978201E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.4460176931401451E-012 2.5629133172086394E-001 0.0000000000000000E+000 6.3637763935569780E-001 1.0190569065851386E-001 3.0455982282755387E-003 6.3220244349435550E-004 3.9012531204534297E-004 7.6289930943227306E-005 5.9037333376244603E-005 6.5064223380252722E-015 1.1232274181949493E-026 4.1527631164363241E-040 7.0276484660676354E-005 1.1518085296765316E-003 1.2905413156829625E-061 1.4075868346912274E-001 4.9995756256470042E-001 2.8785000531694416E+000 2.9959689409340014E-002 8.5564621438624457E+007 3.3584487513609652E+001 1.1211277689839692E+006 -3.0895910899195367E+000 -1.3292185047848164E+000 4.5054347245449309E+000 -1.3217425206352242E+000 4.5054347245449309E+000 5.4500455025149162E+000 5.1346552248507509E+000 6.2514363218061781E+000 2.0033736031052434E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 8.0060967028717833E-001 5.7762481865157866E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.4459306684439327E-004
760 8.1685897548394464E+006 1.2301993601557603E+001 5.0405758727377172E+000 2.9848859408082484E+000 3.5293304160066183E+000 8.8824732413472720E+000 5.5608107256880777E+000 2.2184524750667631E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.4202321347899403E-012 2.5502310317138582E-001 0.0000000000000000E+000 6.3559783139507509E-001 1.0385968912816469E-001 3.1401571187779712E-003 6.3233092585958113E-004 3.8998042946712674E-004 7.6261583835662996E-005 5.9015393385075725E-005 6.8040003035627649E-015 1.2315590713496620E-026 4.7613408181300583E-040 7.0250367853150365E-005 1.1513804837686922E-003 1.4105386763422193E-061 1.0820878790905811E-001 4.9995757833569876E-001 2.8948890163165313E+000 2.9960323159228135E-002 8.5679068125077352E+007 3.3501844542037666E+001 1.1204684289208679E+006 -3.0942433658357955E+000 -1.3415128318248211E+000 4.5015950364975144E+000 -1.3339052881745164E+000 4.5015950364975144E+000 5.4405137476847054E+000 5.1400923136328531E+000 6.2514363218061506E+000 2.0033736031052336E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 8.0174470573810663E-001 5.7732408264500733E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.4782915586908388E-004
761 8.1686524703558655E+006 1.2280142428596823E+001 5.0403872316773901E+000 2.9852645609919297E+000 3.5290939456496959E+000 8.8825319745568372E+000 5.5495631141544681E+000 2.2172865023140144E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.3485953345208885E-012 2.5104960012143307E-001 0.0000000000000000E+000 6.3311089222334960E-001 1.1008768074532448E-001 3.3721786000883761E-003 6.3300796961304176E-004 3.8992527221399836E-004 7.6250760101319217E-005 5.9007009194990858E-005 7.4690127943043988E-015 1.4292600682704892E-026 5.8053938755277391E-040 7.0240387486802646E-005 1.1512169088382712E-003 1.6395480522306858E-061 7.5582906409022196E-002 4.9995758436248233E-001 2.9096735756549301E+000 2.9966820814663439E-002 8.5867478701280385E+007 3.3368336320395208E+001 1.1189641490901781E+006 -3.0996047099236259E+000 -1.3554646843176272E+000 4.4993124863206280E+000 -1.3477065119398282E+000 4.4993124863206280E+000 5.4249060923362569E+000 5.1465275964508646E+000 6.2514363218061506E+000 2.0058460432437273E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 8.0301860471431574E-001 5.7898540863133792E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.4841733287835293E-004
762 8.1687277289755680E+006 1.2253795491355220E+001 5.0400809764533596E+000 2.9862803951361738E+000 3.5285094647715662E+000 8.8825659499967600E+000 5.5382685937410496E+000 2.2161203880418537E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.2946580997683215E-012 2.4812250928705862E-001 0.0000000000000000E+000 6.3129955356933698E-001 1.1462436274702084E-001 3.5738455810849041E-003 6.3355275635932165E-004 3.8982177233316340E-004 7.6230491192727097E-005 5.8991317567903104E-005 7.9996301604449469E-015 1.6237039795924399E-026 6.9530185807859455E-040 7.0221708550073598E-005 1.1509107671928305E-003 1.8634260295574955E-061 4.3102059023712717E-002 4.9995759564201869E-001 2.9253009678707307E+000 2.9980698407729378E-002 8.6261866348396227E+007 3.3171065606286732E+001 1.1173510758230961E+006 -3.1060021357968539E+000 -1.3718641018779016E+000 4.4989064668063685E+000 -1.3639268238323969E+000 4.4989064668063685E+000 5.4116466849076907E+000 5.1534667339634526E+000 6.2514363218061462E+000 2.0058460432437286E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 8.0449578342055594E-001 5.7812311451297456E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.5008531043581375E-004
763 8.1688180393192116E+006 1.2221976553506718E+001 5.0406255233784947E+000 2.9856145907973048E+000 3.5289785036722843E+000 8.8827569371031458E+000 5.5275316907277450E+000 2.2150250084140538E+001 0.0000000000000000E+000 0.0000000000000000E+000 2.2154724611798196E-012 2.4299648928260670E-001 0.0000000000000000E+000 6.2811379498043662E-001 1.2260195706528759E-001 3.9071848058170201E-003 6.3461491580282879E-004 3.8977354707573231E-004 7.6221012315455758E-005 5.8983971839672987E-005 8.8463369124447398E-015 1.9206351039041567E-026 8.7235710419295557E-040 7.0212964328266516E-005 1.1507674522659185E-003 2.2607225976434393E-061 1.1582962536524148E-002 4.9995760092233904E-001 2.9391771679477099E+000 3.0006740946412286E-002 8.6175683081753150E+007 3.3008236118409059E+001 1.1130532007489521E+006 -3.1137600782328385E+000 -1.3916470350308290E+000 4.5017667708800069E+000 -1.3834889944260014E+000 4.5017667708800069E+000 5.3970005636989011E+000 5.1625250518227670E+000 6.2514363218061328E+000 2.0083184833822090E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 8.0627267106747791E-001 5.7901145940467656E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -3.5232883150331776E-004
